address	latitude	longitude
Olympialaan 10 3800 Sint-Truiden	50.8108647	5.18109245962564
Olympialaan 74 8200 SINT-ANDRIES	51.1951016	3.1790023
Olympische Dreef  1 1070 Brussel	50.8251963	4.2744839
Olympische Dreef  1070 Brussel	50.8205606	4.2765983
Omer De Bruyckerstraat   9060 Zelzate	51.1991815	3.7971286
Omer de Vidtslaan  55 1760 Onze-Lieve-Vrouw-Lombeek	50.83291	4.0910166
Omer Vanaudenhovelaan 48 3290 Diest	50.9818807	5.0595747
Omer Vanauldenhavenlaan  3290 Diest	50.98459244	5.05075645
Ommeganckstraat 35 2018 Antwerpen	51.2173974	4.4248732
Ommeganckstraat 47 2018 Antwerpen	51.2170702	4.42527429923109
Ommeganckstraat 53 2018 Antwerpen	51.21690335	4.42544259348681
Ommegang West  9 8840 Westrozebeke	50.9313622	3.00886708971719
Ommegang west 9 8840 Westrozebeke	50.9313622	3.00886708971719
Ommegangstraat 2 1000 BRUSSEL	50.8529139	4.3603261
Ommerscheimplein 4 8570 Anzegem	50.8381081	3.3995573
Ommersheimplein 2 8570 Vichte	50.83881135	3.39928284196309
Ommgeganglaan  9340 Lede	50.95927132	3.97685236
Onafhankelijkheidstraat  144 1080 Brussel	50.8530988	4.32755996797075
Onder den toren   5 2800 Mechelen	51.0277644	4.4768633
Ondernemingsstraat  8630 AVEKAPELLE	51.06590652	2.73376441
onderwijslaan 4 9400 NINOVE	50.83298485	4.02166678353256
Onkerzelestraat 280 9500 Geraardsbergen	50.7757204	3.8971119
Onkerzelestraat 280 9500 GERAARDSBERGEN	50.7757204	3.8971119
Onledegoedstraat 74 8800 Roeselare	50.97733885	3.13453362326534
Ontmijnerslaan 44 8200 Sint-Andries	51.1976075	3.20311321724161
Onze Lieve Vrouwstraat 18 8620 Nieuwpoort	51.1268435	2.75082632112156
Onze-Lieve-Vrouw van Vaakstraat 81 1000 Brussel	50.85043175	4.34021199876679
Onze-Lieve-Vrouwdreef 2 9041 OOSTAKKER	51.0817125	3.7621604
Onze-Lieve-Vrouwestraat 21 3590 Diepenbeek	50.915285	5.4447029
Onze-Lieve-Vrouwlaan  1 2570 Duffel	51.0948767	4.5054194
Onze-Lieve-Vrouwstraat  18 3000 Leuven	50.8794878	4.6969535
Onze-Lieve-Vrouwstraat 133 3570 ALKEN	50.89789865	5.27355774743062
Onze-lieve-vrouwstraat 25 2600 BERCHEM	51.19467675	4.4163694598602
Ooievaarsnest 3 2870 Puurs - Sint - Amands	51.073694	4.3415838
OOIGEMSTRAAT  3 8710 Wielsbeke	50.9022268	3.3659184
Ooigemstraat 12 8710 Wielsbeke	50.9011314	3.3535423
Ooigemstraat 3 8710 Wielsbeke	50.9022268	3.3659184
Ooikeplein  10 9790 Wortegem-Petegem	50.8728839	3.5540921
Oordegemdorp 29 9340 Lede	50.95800445	3.9017056924455
Oorderseweg   2180 EKEREN	51.2807925	4.4132019
Oorderseweg 83 2180 ANTWERPEN	51.27905985	4.41327553259912
Oorlogskruisenlaan 6 1120 NEDER-OVER-HEEMBEEK	50.8962046	4.392795
Oorlogskruisenlaan 78 1120 NEDER-OVER-HEEMBEEK	50.8873543	4.3773901
Oortbroek 4 2170 ANTWERPEN	51.2511581	4.43191686212763
Oostakker 1 2290 Vorselaar	51.2060181	4.77456667748018
Oostberg  155 9140 Temse	51.1270208	4.24723868260497
Oostdijk 110 2830 Blaasveld	51.0521137	4.3637905
Oostdijk 110 2830 WILLEBROEK	51.0506773	4.3638112
Oosteindeken 36 9160 LOKEREN	51.1508345	3.97372129078538
Oostendse Steenweg 11 8377 Meetkerke	51.2391743	3.1644223
Oostendse Steenweg 118 8020 Oostkamp	51.24451086	3.1389007
Oostendsebn  152 8470 Snaaskerke	51.1715408	2.9186732
Oostendsesteenweg   8000 Brugge	51.2324872	3.1842307
OOSTERING 23 3600 GENK	50.9223055	5.5364996
Oosterring  16 3600 Genk	50.92107465	5.53111646845015
Oosterring 16 3600 Genk	50.92107465	5.53111646845015
Oosterzelesteenweg 9 9230 WETTEREN	50.9823188	3.84350265915327
Oostjachtpark 8 9100 Sint-Niklaas	51.14256635	4.1731422889937
Oostkade  1 9060 Zelzate	51.1978287	3.8102223
Oostkade 1 9060 Zelzate	51.1978287	3.8102223
Oostmalseweg 23 2340 Beerse	51.31701245	4.83417939608244
Oostmolenhoek  10 9880 Aalter	51.105779	3.4604714
OOSTNIEUWKERKSESTEENWEG 121 8800 Roeselare	50.9449865	3.0951976
Oostrozebeekstraat  148 8710 WIELSBEKE	50.904607	3.328378
Oostrozebeekstraat 148 8710 WIELSBEKE	50.904607	3.328378
OOSTROZEBEKESTRAAT  4 8770 Ingelmunster	50.92008605	3.255654407668
Oostrozebekestraat 287 8770 Ingelmunster	50.91631355	3.28765479923401
Ooststraat  30 8800 Roeselare	50.9458771	3.1255264
Ooststraat 4 8840 Staden	50.9749803	3.02073974876062
Oostvaartdijk 10 1850 Grimbergen	50.9501582	4.41321537594139
Op  t Zand 51 3971 Leopoldsburg	51.1210648	5.221081
Opaaigem 26 9420 AAIGEM	50.89298165	3.93613677172695
Opcosenstraat 7 3850 NieuwerkerkenAalst)	50.8746987323392	5.23866586830052
Opgeëistenlaan 2 9000 Gent	51.06080675	3.71371791838703
Opgleistenlaan  401 9000 Gent	51.062689	3.714986
Opitterkiezel 240 3960 Bree	51.1174436	5.64413405604822
OPPERSTRAAT 21 1770 Liedekerke	50.8706415	4.0844597
Opperstraat 73 1050 Elsene	50.8318638	4.36295312397784
Opstalstraat 1 9620 ZOTTEGEM	50.8860391	3.7814552
Opvoedingstraat  143 9000 Gent	51.02875345	3.72392640549756
Orchideeënlaan 19 1820 STEENOKKERZEEL	50.92061585	4.50438488403885
Orchideeënstraat 10 1070 ANDERLECHT	50.8387529	4.3173941
Ordamstraat 10 2030 Antwerpen	51.2903229	4.3581077
Ordimont 1 4990 Lierneux	50.3055939	5.8071698
Orpheusplein 1 2000 Antwerpen	51.1988072	4.4421487
Orsmaalstraat  30 3450 Geetbets	50.8677916	5.1311295
Orsmaelstraat  30 3450 Geetbets	50.8678102	5.13120151783464
Orval 1Acceuil public 1 6823 Villers-devant-Orval	49.6383079	5.3481162
Oscar de Gruyterlaan 4 2050 Antwerpen	51.2226269	4.3830136
Oscar Delghuststraat 60 9600 Ronse	50.7503059	3.6169359
Ossegemstraat 24 1860 MEISE	50.9591255	4.3183019
Ossenberg 100 2490 Balen	51.14751315	5.11522342138352
Osylei 86 2640 MORTSEL	51.17763065	4.45623038528107
Ottergemsesteenweg  808 9000 Gent	51.01607545	3.73252628402433
Ottergemsesteenweg 413 9000 Gent	51.0263121	3.7338967
Ottergemsesteenweg 417 9000 GENT	51.0305836	3.7301968
Ottergemsesteenweg 419 9000 Gent	51.0258585	3.73413628058641
Ottergemsesteenweg Zuid  799 9000 Gent	51.01830645	3.73990614866153
Ottergemsesteenweg zuid 808 9000 GENT	51.0161294	3.7322683
Otterstraat  19 2300 Turnhout	51.3226921	4.95107670149167
OUBURG 63 9200 Oudegem	51.0035273	4.0609687414237
OUD TERMIENSTRAAT 8 3600 Genk	50.943609	5.46907456004682
Oud-sasplein  2830 WILLEBROEK	51.0605527	4.3633084
Oud-Strijderslaan 14 8000 BRUGGE	51.1963143	3.16955879013542
Oudaan  2000 Antwerpen	51.2157784	4.403142
Oudaan  5 2000 Antwerpen	51.2161612	4.40263050504305
Oudaan ) 15 2018 Antwerpen	51.21636885	4.40353796317365
Oudaan 5 2000 Antwerpen	51.2161612	4.40263050504305
Oude Baan  2 2800 Mechelen	51.0512988	4.45952631273731
OUDE BAAN 21 2230 HERSELT	51.06570655	4.8959205
Oude Baan 24 3370 Boutersem	50.8339866	4.8599505
Oude bosuilbaan  54 2600 Berchem	51.2336944	4.471329
Oude Brugge  5 8000 Brugge	51.20289	3.22610792443662
Oude Brusselsestraat 10 2800 MECHELEN	51.0210926	4.4812702
OUDE DENDERMONDSEBAAN  1730 Asse	50.9292084	4.1820606
Oude Diestersebaan  133 3920 Lommel	51.1991486	5.31182296999147
Oude Dorpweg 58 8490 Jabbeke	51.1901532	3.1432926
Oude Dyck 1 9130 Beveren-Waas	51.2124538	4.2554067
Oude gaversesteenweg 24 9820 MERELBEKE	51.0019369	3.7460356
Oude Graanmarkt 33 1000 Bruxelles	50.8496065	4.3456134
Oude Graanmarkt 63 1000 Brussel	50.8489001	4.34538661958548
Oude Heerstraat 11 3940 HECHTEL	51.12859555	5.38096654417417
oude heerweg 181 9250 WAASMUNSTER	51.1166649	4.0387625
Oude Heidestraat  72 3740 Bilzen	50.9074026	5.51781299827535
Oude Heirbaan  9800 GOTTEM	50.9655317	3.4618666
Oude Kantschoolstraat   9880 Aalter	51.0973114	3.3666804
Oude Kassei 16 8791 Beveren-Leie	50.8776821	3.35948456950942
Oude Keerbergsebaan 4 2820 Rijmenam	51.00245445	4.59410105
Oude Kerkstraat  24 3660 Opglabbeek	51.05084195	5.58932739360766
Oude Leeuwenrui 29 2000 ANTWERPEN	51.22763935	4.40782124711943
Oude Leielaan 15 8930 MENEN	50.79195025	3.12099067964164
Oude Leielaan 83 8930 MENEN	50.79504055	3.11879114396853
Oude Leuvensebaan  79 3460 Bekkevoort	50.9455642	4.9592717623839
Oude Liersebaan 4 2390 Malle	51.27494545	4.64385480786193
Oude Liersebaan 4 2390 MALLE	51.27494545	4.64385480786193
Oude Markt 2 3900 Overpelt	51.2110263	5.4230349671875
Oude Markt 28 3320 Hoegaarden	50.7891044	4.9441614
Oude Molenstraat 13 2390 Malle	51.30381265	4.68854985704319
Oude Muilenstraat 10 1770 LIEDEKERKE	50.8789808	4.0952651
Oude Scheldestraat  16 9630 Zwalm	50.9041022	3.6900917
Oude Vaarstraat 18 2300 Turnhout	51.3269519	4.9469546
Oude vest 114 9200 APPELS	51.0301034	4.1036048
Oude Vestenstraat 12 3300 Tienen	50.80946575	4.93573610244907
Oude Vismijn 34 9160 Lokeren	51.10420075	3.98679241144842
Oude Zwevezeelsestraat 9 8851 KOOLSKAMP	51.0209798	3.2000068
Oude-Heidestraat 94 3511 Kuringen	50.94891025	5.34084550250634
Oudebaan 14 3071 ERPS-KWERPS	50.903939	4.561816
Oudebareelstraat 85 9041 Oostakker	51.0755836	3.7761496
Oudegemsebaan 2 9200 Dendermonde	51.0090309	4.0615636
Oudeleeuwenrui 19 2000 ANTWERPEN	51.2272225	4.4066561
Oudeleeuwenrui 25 2000 Antwerpen	51.22727885	4.4072804412599
Oudeleeuwenrui 8 2000 ANTWERPEN	51.2266672	4.4062399
Oudemanstraat 17 1840 Londerzeel	51.0153304	4.32580232996477
Oudenaardsesteenweg  526 8581 Kerkhove	50.799539	3.5025559
Oudenaardsesteenweg  74 9000 Gent	51.02051915	3.70860905211038
Oudenaardsesteenweg 74 9000 Gent	51.0202686	3.70771447646541
Oudenaardsestwg   9000 GENT	51.0255565	3.7102695
Oudenburgsesteenweg 101 8400 Oostende	51.2173937	2.9699937
Ouderdomseweg 3 8970 Poperinge	50.8436821	2.7486987
Oudestraat 51 2660 ANTWERPEN	51.17633685	4.35357448511513
Oudestraat 8 2630 Aartselaar	51.14382885	4.38158146290412
Oudeweg  189 9870 Zulte	50.91006865	3.42968474545454
Oudstrijderslaan   8900 Ieper	50.8476356	2.8777521
Oudstrijderslaan 190 1140 Brussel	50.8653859	4.4106773
Oudstrijdersplein 6 9400 Appelterre-Eichem	50.8355034	4.0227388
Ovenhoek 7 8800 Roeselare	50.94770275	3.09311682627038
Ovenstraat 5 8800 BeverenRoeselare)	50.9475667930734	3.09777729713941
Overbroekstraat  9308 Gijzegem	50.97179423	4.03073596
Overhaemln  11 3700 Tongeren	50.78096008	5.46486378
Overhemsestraat  3870 Heers	50.7606435	5.3355466
Overleiestraat 41 8500 Kortrijk	50.83274595	3.25985643392857
Overslag 1 9185 Wachtebeke	51.1980785	3.8870484
OVERSTRAAT  21 3020 Herent	50.9036912	4.62360457447207
P. Bortierplein 11 8660 De	39.00876236	-75.46864319
P. Breugheldreef 4 3920 Lommel	51.2411275	5.3124753
P. Van Cauwelaertstraat   40 1740 Ternat	50.8673743	4.1747627
P. Van Overstraetenplein 1 3000 Leuven	50.88001	4.7159
P. Van Reysschootlaan 2 9051 Sint-Denijs-Westrem	51.019557	3.682588
P. Verhaertstraat 7 2250 Olen	51.1678983	4.90327008491851
p.a. Markt 21 9800 Deinze	50.9842857	3.5275083
P.I. Hauts Sarts, 2ième avenue  4040 Herstal	50.69543775	5.62576405
P.Scharpélaan  47 3130 Begijnendijk	51.01884079	4.78237629
P.VERWILGHENPLEIN  5 9120 Beveren-Waas	51.1811152	4.2399505
Paaiestraat 17 2500 Lier	51.15109675	4.55332356707952
Paalseweg 11 3980 TESSENDERLO	51.0703884	5.1345726
Paalsteenlaan 98 3620 Lanaken	50.91699895	5.66374015431655
Paardekerkhof   9990 Donk	51.2122151	3.3859753
Paardemarkt 66 2018 Antwerpen	51.2244351	4.4109959
Paardenstraatje 8 2800 MECHELEN	51.03017695	4.48420083672695
Pachecolaan 44 1000 Brussel	50.8532291	4.3624502
Pâchis Lamkin  6920 Wellin	50.0816285	5.120957
Pachtgoederen  2 9940 Evergem	51.1516456	3.7475274
PACHTGOEDSTRAAT  10 9100 Sint-Niklaas	51.1460642	4.18902420750074
Pachtgoedstraat 4 9140 Temse	51.14681095	4.1915518955539
Pachthofstraat 3 9308 Gijzegem	50.98498775	4.04913472057919
Pachting 6 9310 Moorsel	50.94770115	4.09688316703075
Padbroekweg 3 3550 Heusden-Zolder	51.0271178	5.2394821
Paddenhoek  12 9000 Gent	51.01148575	3.63604477349192
Paddevijverstraat 47 8900 Ieper	50.8603536	2.88444629148069
Paddevijverstraat 49 8900 Ieper	50.8628081	2.88425201939369
Paderstraat  158 8620 Nieuwpoort	51.1322367	2.712059
Paenhuisstraat 13 3770 Riemst	50.80991265	5.60437318436187
Pagodenlaan 305 1000 BRUSSEL	50.8953831	4.3678476535601
Palce du marché 1 6870 sAINT HUBERT	50.0250396	5.3737269
Paleisstraat 124 2018 ANTWERPEN	51.2079505	4.4030203
Paleizenstraat 70 1030 SCHAARBEEK	50.8614582	4.3660462
Palingstraat 44 2870 Puurs	51.0735069	4.27847719457452
Pamelstraat Oost 430 9400 Ninove	50.84444655	4.04510264635975
Pamelstraat-oost 447 9400 Ninove	50.84774235	4.05126257716269
Panhovenstraat  1 3960 Bree	51.1405148	5.6216839
Pannebekestraat 33 8000 Brugge	51.22719035	3.23248776128707
Pannenbakkersstraat 1 8552 ZWEVEGEM	50.7978565	3.3653133
Pannenstraat  282 8301 Knokke-Heist	51.33779295	3.25182963427232
Pannenstraat 138 8300 Knokke-Heist	51.3373184	3.24527656959263
Pannenstraat 282 8300 Knokke-Heist	51.33779295	3.25182963427232
Panovenstraat  45 3545 Loksbergen	50.9317765	5.070447
Panterschipstraat  207 9000 Gent	51.0960295	3.7275053
Panterschipstraat 207 9000 Gent	51.0960295	3.7275053
Pantserschipstraat  108 9000 Gent	51.0912105	3.7282987
Pantserschipstraat 108 9000 Gent	51.0912105	3.7282987
Pantserschipstraat 207 9000 Gent	51.0912105	3.7282987
Papaverstraat   4 8430 Middelkerke	51.1935149	2.843847
Papdijk  9180 Moerbeke-Waas	51.201732	3.9237177
Papegemstraat 39 9340 Lede	50.9536485	3.93171532125077
Papenvest   1000 BRUSSEL	50.8515986	4.3435846
Papenvest  1000 Brussel	50.8515986	4.3435846
Papestraat 10 9450 HAALTERT	50.90312365	4.00629803041967
papiermolenstraat 1 9000 Gent	51.0600381	3.68739223005965
Papiermolenstraat 103 9500 GERAARDSBERGEN	50.769014	3.8694431
Papiermolenstraat 5 9200 DENDERMONDE	51.03187205	4.10316716715443
Paradeplein  1 2500 LIER	51.13234685	4.56105239622603
Parc Artisanal de Blegny  4671 Barchon	50.6578518	5.7002449
Parc Astrid  9 5100 JambesNamur)	50.4538522	4.8728663
Parc Astrid 30 5100 Jambes	50.45342345	4.8716457664628
Parc Communal de Viroinval 1 5670 Nismes	50.07520795	4.5504150786188
Parc communal du Chatelet  6720 Habay-la-Neuve	49.73139965	5.65310922263769
Parc d aventures scientifuques 1 6041 Gosselies	50.46899796	4.4322896
Parc d Epinal 1 5030 Gembloux	50.55975704	4.69450263
Parc De Dochamps  1 6960 Manhay	50.2310568	5.70551192901177
Parc de la Boverie  1 4020 Liège	50.6280047	5.5756448
Parc de Tyberschamps  7180 Seneffe	50.52679805	4.24077022
Parc de Wisterzée )  1490 Court-Saint-Etienne	50.6498877	4.5621248
Parc du Bois de Mons 121 7000 Mons	50.4470702	3.9871058
Parc du Cinquantenaire  11 1000 Bruxelles	50.8399215	4.3934101
Parc Hydrion  6700 Arlon	49.6803803	5.78810794406112
Parc Industriel   1440 Wauthier-Braine	50.68699425	4.31782461898855
Parc Industriel   3 4480 Engis	50.5729946	5.3972715
Parc Industriel  4300 Waremme	50.6900957	5.2752775
Parc Industriel 1 4671 Barchon	50.68704436	5.67626058
Parc Industriel 15 6960 Manhay	50.23211018	5.70772036
Parc Industriel 7 1440 Wauthier-Braine	50.68617635	4.31270113708435
Parc Industriel de Manhay 9 6960 Manhay	50.23186124	5.70410769
Parc Industriel des Hauts-Sarts - 1ère Avenue  32 4040 Herstal	50.689719	5.6147856
Parc Industriel Feluy Nord Zone C 1  7181 Feluy	50.5632178	4.2507472
Parc Industriel Zone A  7011 Ghlin	50.47547913	3.90260291
Parc Paysager de Tyberchamps 14 7180 Seneffe	50.52598335	4.23895087537934
Parc Scient. Sart-Tilman - Rue du Bois St-Jean  5 4102 Seraing	50.590472	5.554678
Parc Scient. Sart-Tilman - Rue du Bois St-Jean 14  14 4102 Seraing	50.5932938	5.5609085
PARCS DES EXPOSITIONS  6700 Arlon	49.68466568	5.81705809
Paretteplein   8530 HARELBEKE	50.8584491	3.312816
Parijsstraat 26 1140 Evere	50.8772326	4.40019101778188
park Blauwe Toren, Hoge hul  8000 Brugge	51.24612844	3.19916426
Park van Woluwelaan 68 1160 Brussel	50.8226998	4.42657382588643
Parklaan   2300 Turnhout	51.3152005	4.9576193
Parklaan  177 9100 Sint-Niklaas	51.1560097	4.154286
Parklaan  2300 Turnhout	51.3124148	4.944234
Parklaan  7 2610 Wilrijk	51.1726861	4.42754300430121
Parklaan 11 9100 Sint-Niklaas	51.1622531	4.14293887821195
Parklaan 124 2300 Turnhout	51.31641055	4.9614171030932
Parklaan 177 9100 Sint-Niklaas	51.1560097	4.154286
Parklaan 2 9100 Sint-Niklaas	51.1630559	4.14248922824503
Parklaan 25 3500 Hasselt	51.0176062	5.2782784
Parklaan 3 9400 Ninove	50.82978995	4.02019427787938
Parklaan 4 2300 TURNHOUT	51.3119424	4.92885130124857
Parklaan 58 2300 Turnhout	51.3110999	4.94574696351917
Parklaan 70 2300 Turnhout	51.31214135	4.9493481425661
Parklaan 86 8200 Brugge	51.1836382	3.2169339
Parkstraat  3570 Alken	50.9011636	5.2806607
Parkstraat  40 3583 Paal	51.0426744	5.1716647
Parlaan  15 9400 Appelterre-Eichem	50.8194282	3.9665148
Parochiaansstraat   1000 BRUSSEL	50.846941	4.3592523
Parochiaanstraat 15 1000 Brussel	50.8468547	4.3594048
Parochiestraat  40 2240 Viersel	51.1875437	4.64954357137568
Parvis des Ecoliers 1 4020 Liège	50.6440771	5.5826336
Parvis Saint-Pierre 13 7860 Lessines	50.7120804	3.8307519
pas d adresse	49.5696755	3.6236981
Passage D Heuvy 6 5000 Namur	50.469385	4.85859781945576
Passage de la Poste 1 7700 Luingne	50.7455903	3.2143877
passage de la vècquée 5 1200 Bruxelles	50.8495473	4.4517354
Passage des Deportés 2 5030	50.5616138	4.6962646
Passage des Déportés 2 5030 Gembloux	50.5616138	4.6962646
Passage Pieter van Aelst  8 9300 Aalst	50.9393097	4.0370869
Passendaalstraat 26 8890 MOORSLEDE	50.8948326	3.0600329
Pasteurlaan -Campus Bijloke - Gebouw Cloquet 2 9000 Gent	51.04565	3.71529
Pastoor  Eralystraat 2 3012 Wisele	50.9282007	4.7247257
Pastoor Bellonstraat  29 3018 Leuven	50.9261837	4.7052657
Pastoor Bellonstraat 29 3018 Wijgmaal	50.9261837	4.7052657
Pastoor Bungenerslaan 34 3930 Achel	51.2582895	5.47936040449739
Pastoor Coplaan 222 2070 Zwijndrecht	51.2037521	4.34196341259173
Pastoor de nevestraat   9900 EEKLO	51.1863134	3.5621174
Pastoor Dergentlaan  220 3200 Aarschot	50.99212985	4.83771882031492
Pastoor Eralystraat 2 3012 Wilsele	50.9287451	4.7259215
Pastoor Frederickxstraat 11 3560 Lummen	50.9854999	5.1949003
Pastoor Mevislaan  3582 Koersel	51.0603939	5.2702546
Pastoor Staelensstraat 4 8210 Zedelgem	51.1271071	3.15731407249283
Pastoor Tilemansstraat 4 3050 OUD-HEVERLEE	50.80351595	4.64912657095087
Pastoor Weytslaan   2920 KALMTHOUT	51.391435	4.473243
Pastoor Woutersstraat  22 1850 Grimbergen	50.9322333	4.37045218573644
Pastoorsbos 35 2200 Noorderwijk	51.1329505	4.82905208216319
Pastor van Mierlolaan 17 3550 Heusden-Zolder	51.0310888	5.2798414
Pastor-Paquaylaan 121 3550 Heusden-Zolder	51.0440323	5.3107559
Pastoriestraat 50 3150 Haacht	50.95574285	4.67901939308511
Pastorijstraat  118 3300 Tienen	50.80354795	4.95368912185778
Pastorijstraat  3 3040 Ottenburg	50.7520668	4.6146845
Pastorijstraat  62 2590 Berlaar	51.1193642	4.6686697
Pastorijstraat 1 2490 Balen	51.1411557	5.14592308517442
Pastorijstraat 1 2830 WILLEBROEK	51.0639447	4.3607627
Pastorijstraat 2 3190 Boortmeerbeek	50.982125	4.57210574713256
Pastorijstraat 30 3530 Houthalen-Helchteren	51.0282705	5.3730078
Pastorijstraat 4 3500 Hasselt	50.8990326	5.3072358
Pastorijstraat 50 2800 MECHELEN	51.067327	4.4598726
Pastorijstraat 62 2590 Berlaar	51.1193642	4.6686697
Pastroijweg 23 9450 Denderhoutem	50.87190174	4.01665047
Pater Damiaanstraat  10 2460 Kasterlee	51.23439455	4.96291627874539
Pater E. Devroyestraat 29 1040 ETTERBEEK	50.8334361	4.4077506
Pater Lievensstraat 20 8890 Moorslede	50.8912524	3.0635089
Pater Nuyenlaan  70 2970 SCHILDE	51.2331146	4.5559702
Patersdreef 5 8700 TIELT	50.9990241	3.3254806
Patersstraat 100 2300 Turnhout	51.3269454	4.95012149471473
Paterstraat 5 8900 Ieper	50.849853	2.883691
Pathoekeweg  58 8000 Brugge	51.22893785	3.21482359430451
Pathoekeweg 166 8000 Brugge	51.2514168	3.21428057762192
Pathoekeweg 292 8000 Brugge	51.259175	3.21081048007054
Patronaatstraat  10 1950 Kraainem	50.86413955	4.46579518710932
Patronagestraat  51 9060 Zelzate	51.20238405	3.81452083963113
Patroonschapstraat 5 3010 KESSEL-LO	50.8848394	4.7239315
Paul Christiaenstraat 2 9960 Assenede	51.1992705	3.764144
Paul Desmet Deneyerstraat 34 8430 Middelkerke	51.188522	2.8182015
Paul Gilsonlaan 455 1620 Drogenbos	50.7941801	4.3108805
Paul Lambertlaan 15 3630 Maasmechelen	50.99779065	5.68791135403178
Paul Orbanpromenade  8 8620 Nieuwpoort	51.1485263	2.72877287095416
Paul Snoeckstraat 1 9100 Sint-Niklaas	51.1667956	4.1390481
Paul Spaakstraat 15 1000 Brussel	50.8280479	4.36483595609042
Paul van Ostayenlaan 2 2540 HOVE	51.1468997	4.475671
Pauline Van Pottelsberghelaan 12 9051 Gent	51.0284554	3.68776849125268
Pauwengraaf  128 3630 Maasmechelen	50.98880675	5.69088845098418
Pave de Soignies  36 7850 Enghien	50.6843544	4.0313841
Pavée du Roeulx  7 7110 Strépy-Bracquegnies	50.45917956	4.098073
Paviljoenstraat 20 2440 Geel	51.2003093	4.9785398
Paviljoenstraat 20 2440 GEEL	51.2003093	4.9785398
Pedro Colomalaan 25 2880 Bornem	51.08715575	4.26211915741109
Peelsestraat 50 2380 Ravels	51.38169865	5.010693709378
Peerdebaan 45 3670 Ellikom	51.1109333	5.5002334
Peerstraat  1 9000 Gent	51.059577	3.6921017
Peerstraat 1 9000 Gent	51.059577	3.6921017
Pelikaanstraat   9700 Oudenaarde	50.8740443	3.6388297
Pelikaanstraat  2018 Antwerpen	51.2166588	4.4204833
Pellenbergstraat 160 3010 Kessel-Lo	50.870044	4.748736
Pellenbergstraat 193 3010 Leuven	50.8674662	4.74335449001253
pelserstraat 33 3680 maaseik	51.0966635	5.78825350570398
Penitentenlaan 22 9620 Velzeke-Ruddershove	50.88107655	3.78145489032765
Peperstraat 1 1000 BRUSSEL	50.8470034	4.3531261
Peperstraat 2 3300 TIENEN	50.8064589	4.937612
Peraltastraat 5 8000 Brugge	51.24332375	3.21175335
Persijzerstraat 35 9080 Lochristi	51.1275804	3.8870797578074
Persilstraat 50 3020 Herent	50.90419835	4.66959563731951
Peter Benoitlaan 2 8630 Veurne	51.06894805	2.66249670110671
Peter Benoitlaan 40 9800 Deinze	50.9874538	3.526587
Petit Chemin Vert  99 1120 Bruxelles	50.89965365	4.39386043829552
Petite Place 1 7382 Audregnies	50.3811784	3.72658789498623
Petite Rue 4 6000 Charleroi	50.4083607	4.4413317
Petite Rue 4 6000 CHARLEROI	50.4083607	4.4413317
PETRUS ASCANUSPLEIN 1 1730 Asse	50.90196155	4.2168098366745
Petrus Basteleusstraat   1600 Sint-Pieters-Leeuw	50.7869337	4.2744552
Peulisstraat 18 2580 Putte	51.03801125	4.58919079752244
peutiesesteenweg  115 1830 MachelenBt)	50.9204326	4.4501187
Phil Bosmansplein  1 3670 Meeuwen-Gruitrode	51.0894639	5.5903628
Philipssite  3001 HEVERLEE	50.8687068	4.7122834
Philipssite  3001 Leuven	50.8687068	4.7122834
Philipssite 5 3001 Leuven	50.8670149	4.7137196
Philipssite 6 3001 Leuven	50.8677895	4.7108393
PI - 2ième Avenue  65 4040 Herstal	50.6960254	5.6118982
PI - Route de la Foret 1 6690 Vielsalm	50.284681	5.91871
PI - Rue de Wallonie  16 4460 Grâce-Hollogne	50.651882	5.48715
PI HAUTS SARTS - 2ème Avenue  4 4040 Herstal	50.697064	5.6236639
PI ZONE C Rue Jules Bordet  7180 Seneffe	50.50564683	4.26725757
Picardstraat 170 1080 SINT-JANS-MOLENBEEK	50.8644331	4.3422208
Picardstraat 172 1080 SINT-JANS-MOLENBEEK	50.8646773	4.3415949
Picardstraat 7 1000 Brussel	50.8638752	4.3451473
Pierre Walkemiersstraat  10 1030 Bruxelles	50.8780217	4.3912474
Pierstraat 1 2550 Kontich	51.12938545	4.43401614763935
Pierstraat 229 2550 Kontich	51.1289879	4.42402921396082
Pierstraat 231 2550 Kontich	51.1289886	4.4221086
Pierstraat 3 2550 Kontich	51.1303109	4.4352311
Pijnderslaan 88 9200 Dendermonde	51.0320044	4.1146749
Pikkeleerstraat 14 3540 Herk-de-Stad	50.9353536	5.1664388
Pildersweg  6 8800 Roeselare	50.9422144	3.1682574
Pilkemseweg 113 8900 Ieper	50.86993695	2.88646133231017
Piscine de Pâturages - Sentier de Liernes  98 7340 Paturages	50.404618	3.85806032513726
Pitantiestraat 127 8792 DESSELGEM	50.8975581	3.36930749631704
Pitantiestraat 76 8792 Desselgem	50.89381195	3.37321564548203
Pl du Roi Baudouin  1 1082 Bruxelles	50.8631855	4.29646100079646
Pl. Albert 1er, 13 1300 Limal	50.69403195	4.57430116486512
Pl. d/l République Franç.  41 4000 Liège	50.6430925	5.5721092
Pl. des Jardins de Baseilles  4 5101 Erpent	50.4412514	4.90531533702422
Pl. du 3ème Millénaire 1 4850 Plombières	50.7327733	5.9670596
Pl. du Luxembourg  1 1420 Braine-l Alleud	50.66575815	4.3811703390966
