id	type	address	number	postal_code	municipality	province	location	public	available	hours	latitude	longitude
12045	Appareil fixe-Vast apparaat	 rue de la loi 6 1000 Bruxelles	6	1000	Bruxelles	Bruxelles-Brussel	A COTE ASCENCEUR 	Oui-Ja	Non-Nee	NA	NA	NA
13022	Appareil fixe-Vast apparaat	 Rue du Bois Saint-Jean 20 4102 Seraing	20	4102	Seraing	Liège	niveau 0 près du volet	Oui-Ja	oui via interphone	7h-19h	NA	NA
12610	Appareil fixe-Vast apparaat	 Rue Kefer 2 5100 Jambes 	2	5100	Jambes 	Namur	5ieme Etage 	Non-Nee	Non-Nee	NA	NA	NA
11787	Appareil fixe-Vast apparaat	"""Mâle Voye"" Route de Maastricht 1 4607 BERNEAU"	1	4607	BERNEAU	Liège	Hall d entrée, rez de chaussée du bâtiment administrative	Non-Nee	Pendant heures d ouverture du site	De 07h30 à 15h45 du Lundi au Jeudi. De 07h30 à 15h00 le Vendredi. Fermé les WE et jours fériés.	50.7428132	5.7305147
16601	Appareil fixe-Vast apparaat	/  9270 LAARNE	NA	9270	LAARNE	Oost-Vlaanderen	/	Oui-Ja	NA	NA	51.029657	3.8504738
8536	NA	1 ère Avenue   4040 Herstal	NA	4040	Herstal	Liège	NA	Y	NA	NA	50.66552734	5.63126183
13950	Appareil fixe-Vast apparaat	1° Avenue  66 4040 Herstal 	66	4040	Herstal 	Liège	Hall d entrée rez de chaussée 	Non-Nee	Non-Nee	NA	NA	NA
13241	Appareil fixe-Vast apparaat	17de Esc. Licht Vliegwezenlaan  14 2490 Balen	14	2490	Balen	Antwerpen	EHBO lokaal recreatiedomein Keiheuvel	Non-Nee	Non-Nee	Openingsuren recreatiedomein	51.1825532	5.2124809
1531	NA	17de Escadrille Lichtvliegwe Straat 14 2490 BALEN	14	2490	BALEN	Antwerpen	NA	Y	NA	NA	51.17127991	5.16817904
5424	NA	1ère Avenue  32 4040 Herstal	32	4040	Herstal	Liège	bij wachtpost 24/24 bemand	NA	NA	NA	50.6901455	5.6179453
3656	NA	1ère Avenue  50 4040 Herstal	50	4040	Herstal	Liège	dans le bureau 1er étage	NA	NA	NA	50.6907089	5.6129504
5667	NA	1ère Avenue  66 4040 Herstal	66	4040	Herstal	Liège	NA	NA	NA	NA	50.6923284	5.6078942
10031	NA	2ème avenue  30 4040 Herstal	30	4040	Herstal	Liège	NA	Y	NA	NA	50.6957402	5.6198481
10032	NA	2ème Avenue 32 4040 Herstal	32	4040	Herstal	Liège	NA	Y	NA	NA	50.6949407	5.6116072
5188	NA	3de & 23ste Linieregimentsplein  8400 Oostende	NA	8400	Oostende	West-Vlaanderen	NA	NA	NA	NA	51.2231517	2.9257838
866	NA	3è Avenue 25 4040 Herstal	25	4040	Herstal	Liège	NA	N	NA	NA	50.698254	5.617903
2827	NA	4ème Avenue - PI Des Haut Sarts  4040 Herstal	NA	4040	Herstal	Liège	 poste de garde	NA	NA	NA	50.697064	5.6236639
5944	NA	4ème Avenue Hauts-Sarts 75 4040 Herstal	75	4040	Herstal	Liège	NA	Y	NA	NA	50.6949218	5.6060923
6421	NA	4ème rue ZI Jumet) 33 6040 Jumet	33	6040	Jumet	Hainaut	NA	NA	NA	NA	50.4385163	4.3999636
9461	NA	9de Linieplein 1 8650 Houthulst	1	8650	Houthulst	West-Vlaanderen	NA	Y	NA	NA	50.953942	2.8555922
800	NA	A la Cour Marchal 8 6760 VIRTON	8	6760	VIRTON	Luxembourg	NA	Y	NA	NA	49.5670975	5.5364188
12907	Appareil fixe-Vast apparaat	A La Paix 1 6747 Saint-Léger	1	6747	Saint-Léger	Luxembourg	Accueil	Oui-Ja	Non-Nee	NA	49.5994168	5.6505239
6480	NA	A Warocqué  24 7100 La	24	7100	La	Hainaut	NA	NA	NA	NA	50.4774884	4.1908873
4594	NA	A. Algoetstraat  77 1750 Sint-Kwintens-Lennik	77	1750	Sint-Kwintens-Lennik	Vlaams-Brabant	buitengevel sporthal,ingang	NA	NA	NA	50.807534	4.16263
12993	Appareil fixe-Vast apparaat	A. Amelotstraat 53 9770 KRUISEM	53	9770	KRUISEM	Oost-Vlaanderen	Buitenwand  fietsenstalling	Oui-Ja	NA	NA	50.926275	3.532237
12719	Appareil fixe-Vast apparaat	A. Dansaertstraat 70 1000 Brussel	70	1000	Brussel	Bruxelles-Brussel	onthaal	Non-Nee	Non-Nee	NA	50.850215	4.345908
2254	NA	A. De Cockstraat 1 9470 DENDERLEEUW	1	9470	DENDERLEEUW	Oost-Vlaanderen	buiten aan ingang	NA	NA	NA	50.88317215	4.08058625444111
5312	NA	A. Demaeghtlaan  30 1500 Halle	30	1500	Halle	Vlaams-Brabant	eetzaal rusthuis	NA	NA	NA	50.74227584	4.22246899
1038	NA	A. Laporte 34 4900 Spa	34	4900	Spa	Liège	NA	NA	NA	NA	50.49006	5.85763
13659	Appareil fixe-Vast apparaat	A. Ortsstraat  1000 Brussel	NA	1000	Brussel	Vlaams-Brabant	Onthaal +0 in back office bij de EHBO koffer	Non-Nee	Non-Nee	NA	50.8486497	4.3491795
1933	NA	A. Pieterslaan 85 8400 Oostende	85	8400	Oostende	West-Vlaanderen	nabij onthaal	NA	NA	NA	51.2249884	2.9105739
3845	NA	A. Rodenbachstraat   42 8020 Oostkamp	42	8020	Oostkamp	West-Vlaanderen	inkom	NA	NA	NA	51.15639	3.244901
8636	NA	A. Sauwenlaan 80 3650 Dilsen	80	3650	Dilsen	Limburg	NA	Y	NA	NA	51.0199715	5.7407921
9106	NA	A. Stocletlaan 87 1840 Londerzeel	87	1840	Londerzeel	Vlaams-Brabant	NA	Y	NA	NA	51.01428855	4.3019869
9107	NA	A. Stocletlaan 87 1840 Londerzeel	87	1840	Londerzeel	Vlaams-Brabant	NA	Y	NA	NA	51.01428855	4.3019869
9108	NA	A. Stocletlaan 87 1840 Londerzeel	87	1840	Londerzeel	Vlaams-Brabant	NA	Y	NA	NA	51.01428855	4.3019869
9109	NA	A. Stocletlaan 87 1840 Londerzeel	87	1840	Londerzeel	Vlaams-Brabant	NA	Y	NA	NA	51.01428855	4.3019869
3839	NA	A. Van Ackersquare  1 8370 Blankenberge	1	8370	Blankenberge	West-Vlaanderen	inkomhal nst toiletten	NA	NA	NA	51.318175	3.144692
12974	Appareil fixe-Vast apparaat	A. Van Ackersquare 1 8370 Blankenberge	1	8370	Blankenberge	West-Vlaanderen	In de inkomhal naast de toiletten	Oui-Ja	Oui-Ja	NA	51.318175	3.144692
12804	Appareil fixe-Vast apparaat	A. Van Caloenstraat 2 8210 Loppem	2	8210	Loppem	West-Vlaanderen	Sportcenturm De Strooienhane, buitengevel hoofdingang	Oui-Ja	Oui-Ja	NA	51.158809	3.198388
4987	NA	A. van der Pluymstraat 1 2160 Wommelgem	1	2160	Wommelgem	Antwerpen	efter, 1° verdieping	NA	NA	NA	51.2085817	4.5275446
580	NA	A. Van Dijckstraat 10 2300 Turnhout	10	2300	Turnhout	Antwerpen	NA	NA	NA	NA	51.3144711	4.9384344
12998	Appareil fixe-Vast apparaat	A. Van Osslaan 1   1120 NEDER-OVER-HEEMBEEK	NA	1120	NEDER-OVER-HEEMBEEK	Bruxelles-Brussel	In de inkomhal 	Oui-Ja	NA	NA	50.9087684	4.40444854788136
4113	NA	A. Vaucampslaan  42 1654 Huizingen	42	1654	Huizingen	Vlaams-Brabant	glvl ,links van onthaal	NA	NA	NA	50.7529607	4.26320050905683
7938	NA	A.Goffaertstraat  5 9300 Aalst	5	9300	Aalst	Oost-Vlaanderen	NA	NA	NA	NA	50.929134	4.03578
6947	NA	A.RODENBACHLAAN  23 9120 Melsele	23	9120	Melsele	Oost-Vlaanderen	NA	NA	NA	NA	51.225363	4.2827081
10678	NA	A.Rodenbachstraat 42 8020 Oostkamp	42	8020	Oostkamp	West-Vlaanderen	NA	y	NA	NA	51.15639	3.244901
13421	Appareil fixe-Vast apparaat	A.Spinoystraat  2800 Mechelen	NA	2800	Mechelen	Antwerpen	inkom office building	Non-Nee	NA	NA	51.011428	4.4612427
16383	Appareil fixe-Vast apparaat	A.Stocletlaan 23 2570 Duffel	23	2570	Duffel	Antwerpen	Extern Magazijn	Oui-Ja	Non-Nee	NA	51.0856757	4.490411
16382	Appareil fixe-Vast apparaat	A.Stocletlaan 3 2570 Duffel	3	2570	Duffel	Antwerpen	Refter Transformatie (D1)	Non-Nee	Oui-Ja	NA	51.0871201	4.49260641539466
14466	Appareil fixe-Vast apparaat	Aachener Str 26 4780 Saint-Vith	26	4780	Saint-Vith	Liège	.	Oui-Ja	Non-Nee	NA	50.2840482	6.12699629044865
7546	NA	Aachener Str.  7 4700 Eupen	7	4700	Eupen	Liège	NA	NA	NA	NA	50.63224615	6.03088143756685
3331	NA	Aachener Strasse   4701 Kettenis	NA	4701	Kettenis	Liège	rez à gauche Hall d Entrée	NA	NA	NA	50.6635829	6.063403
16389	Appareil fixe-Vast apparaat	Aachener Straße 30 4731 Eynatten	30	4731	Eynatten	Liège	Rez-de-Chaussez	Non-Nee	Non-Nee	07:00-22:00	50.69471495	6.0836822491992
4361	NA	Aalbekeplaats   8511 Aalbeke	NA	8511	Aalbeke	West-Vlaanderen	glvl-nst inkomdeur secretariaat	NA	NA	NA	50.7789143	3.2297017
9414	NA	Aalstersesteenweg 74 9910 Knesselare	74	9910	Knesselare	Oost-Vlaanderen	NA	Y	NA	NA	51.13882065	3.41283727
1782	NA	Aalstersestraat 142 9280 Wieze	142	9280	Wieze	Oost-Vlaanderen	 gevel portiersloge	Y	NA	NA	50.9821687	4.0960731
988	NA	Aan De Engelse hof  3620 LAKEN	NA	3620	LANAKEN	Limburg	NA	Y	NA	NA	50.88919885	5.65600855
9045	NA	Aan de Engelse Hof 10 3620 Lanaken	10	3620	Lanaken	Limburg	NA	Y	NA	NA	50.8890004	5.65683640484951
5395	NA	Aandorenstraat 1 3300 Tienen	1	3300	Tienen	Vlaams-Brabant	 onthaal, glvl, hoofdgebouw	NA	NA	NA	50.8011437	4.9479733
9689	NA	Aard 4 9260 Wichelen	4	9260	Wichelen	Oost-Vlaanderen	NA	NA	NA	NA	51.0141446	3.93056824187418
5394	NA	Aardorenstraat 1 3300 Tienen	1	3300	Tienen	Vlaams-Brabant	nst inkomdeur-medische dienst	NA	NA	NA	50.8011424	4.9479746
13362	Appareil fixe-Vast apparaat	Aareleweg 20 9800 Deinze	20	9800	Deinze	Oost-Vlaanderen	sporthal St Pieters	Non-Nee	Non-Nee	NA	51.0080842	3.4757895
13199	Appareil fixe-Vast apparaat	Aarschotsebaan 128 1910 KAMPENHOUT	128	1910	KAMPENHOUT	Vlaams-Brabant	Buitenkast voorkant park van relst	Oui-Ja	NA	NA	50.94574255	4.58607672126703
12620	Appareil fixe-Vast apparaat	Aarschotsebaan 95 2590 Berlaar	95	2590	Berlaar	Antwerpen	buitengevel dokterspraktijk Atlas	Oui-Ja	Oui-Ja	NA	51.0856496	4.6482614
3076	NA	Aarschotsesteenweg  163 3012 Leuven	163	3012	Leuven	Vlaams-Brabant	1°verd,gang kleedkamers	NA	NA	NA	50.9107794	4.71349085
13376	Appareil fixe-Vast apparaat	Aarschotsesteenweg  328 2500 Lier	328	2500	Lier	Antwerpen	Naast receptie tegen muur beneden 	Non-Nee	NA	NA	51.08681	4.64028543502672
10697	NA	Aarschotsesteenweg  39 3110 Rotselaar	39	3110	Rotselaar	Vlaams-Brabant	NA	Y	NA	NA	50.9424111	4.7383262815711
2741	NA	Aarschotsesteenweg 58 3012 Leuven	58	3012	Leuven	Vlaams-Brabant	glvl, klantenkantoor	NA	NA	NA	50.89273465	4.7075856313247
1905	NA	Aarschotsesteenweg 730 3012 Wilsele	730	3012	Wilsele	Vlaams-Brabant	NA	NA	NA	NA	50.9280201	4.7233192
7676	NA	Aarschotsestwg 5 2500 Lier	5	2500	Lier	Antwerpen	NA	NA	NA	NA	51.1261774	4.5725778
13119	Appareil fixe-Vast apparaat	Aartrijkestraat    8820 Torhout	NA	8820	Torhout	West-Vlaanderen	"WZC St-Augustinus  (inkomhal)
"	Oui-Ja	Non-Nee	NA	51.0724647	3.0995801
13113	Appareil fixe-Vast apparaat	Aartrijkestraat   6 8820 Torhout	6	8820	Torhout	West-Vlaanderen	"Cultuurcentrum De Brouckère (inkomhal)
"	Oui-Ja	Non-Nee	NA	51.06742565	3.10091383709581
15358	Appareil fixe-Vast apparaat	Aartrijkestraat 60 8820 TORHOUT	60	8820	TORHOUT	West-Vlaanderen	/	Oui-Ja	Oui-Ja	NA	51.0724647	3.0995801
8004	NA	Aartrijksestr.  65 8211 Aartrijke	65	8211	Aartrijke	West-Vlaanderen	NA	NA	NA	NA	51.1149608	3.09317497981566
12801	Appareil fixe-Vast apparaat	Aartrijksestraat 65 8211 Aartrijke	65	8211	Aartrijke	West-Vlaanderen	Chirolokalen - kinderboerderij - buitengevel chirolokaal	Oui-Ja	Oui-Ja	NA	51.1149608	3.09317497981566
12802	Appareil fixe-Vast apparaat	Aartrijksestraat 9 8211 Aartrijke	9	8211	Aartrijke	West-Vlaanderen	ontmoetingscentrum Jonkhove, buitengevel kant parking	Oui-Ja	Oui-Ja	NA	51.1179517	3.09135643733546
12918	Appareil fixe-Vast apparaat	Aatstraat 270 9600 Ronse	270	9600	Ronse	Oost-Vlaanderen	Wijkschool Aatstraat - leraarskamer	Non-Nee	Non-Nee	NA	50.7392289	3.6180393
14167	Appareil fixe-Vast apparaat	Aatststraat  182 9700 Oudenaarde	182	9700	Oudenaarde	Oost-Vlaanderen	Inkom	Non-Nee	Non-Nee	NA	50.8449175	3.6148882
10951	Appareil fixe-Vast apparaat	Abdij Van Roosenberglaan   9250 WAASMUNSTER	NA	9250	WAASMUNSTER	Oost-Vlaanderen	BUITENGEVEL INKOM	Oui-Ja	Oui-Ja	NA	51.1106488	4.0877475
2792	Appareil fixe-Vast apparaat	Abdij Van Roosenberglaan 6 9250 WAASMUNSTER	6	9250	WAASMUNSTER	Oost-Vlaanderen	1ste verdiep ; toegang naar sporthal 	Oui-Ja	Oui-Ja	NA	51.1079576	4.0880987
10696	NA	Abdij Van Vlierbeek 15 3010 Kessel-Lo	15	3010	Kessel-Lo	Vlaams-Brabant	NA	Y	NA	NA	50.8936646	4.7346494
1395	NA	Abdijbekepark 2 8200 Brugge	2	8200	Brugge	West-Vlaanderen	NA	Y	NA	NA	51.1943456	3.19955726884718
2439	NA	Abdijlaan 33 2960 Brecht	33	2960	Brecht	Antwerpen	adm. Gebouw, glvl	NA	NA	NA	51.30376745	4.62931760136077
9328	NA	Abdijstraat  2 3740 Bilzen	2	3740	Bilzen	Limburg	NA	Y	NA	NA	50.889195	5.52471595442902
9329	NA	Abdijstraat  2 3740 Bilzen	2	3740	Bilzen	Limburg	NA	Y	NA	NA	50.889195	5.52471595442902
11483	NA	Abdijstraat 101 8670 Koksijde	101	8670	Koksijde	West-Vlaanderen	NA	Y	NA	NA	51.1081945	2.63629907774489
10332	NA	Abeelstraat 77 1800 Vilvoorde	77	1800	Vilvoorde	Vlaams-Brabant	NA	Y	NA	NA	50.9410757	4.43384027653707
8573	NA	Abelbergpark 2 3920 Lommel	2	3920	Lommel	Limburg	NA	Y	NA	NA	51.2318405	5.3077626
5400	NA	Abingdonstraat  99 9100 Sint-Niklaas	99	9100	Sint-Niklaas	Oost-Vlaanderen	inkomhal/wachtruimte thv balie	NA	NA	NA	51.1582787	4.14209115489548
8011	NA	Acaciastr.   8210 Veldegem	NA	8210	Veldegem	West-Vlaanderen	NA	NA	NA	NA	51.0992254	3.1613778
12805	Appareil fixe-Vast apparaat	Acaciastraat  8210 Veldegeù	NA	8210	Veldegeù	West-Vlaanderen	Sportcentrum De Bosserij, buitengevel, hoofdingang	Oui-Ja	Oui-Ja	NA	51.10155425	3.16404329
16146	Appareil fixe-Vast apparaat	Acaciastraat 21 2440 GEEL	21	2440	GEEL	Antwerpen	Inkom receptie	Oui-Ja	NA	NA	51.11670325	5.02337610260407
15702	Appareil fixe-Vast apparaat	Accounts Payable  Building   7010 Shape	NA	7010	Shape	Hainaut	.	Oui-Ja	Non-Nee	NA	-37.80856323	144.96388245
15696	Appareil fixe-Vast apparaat	Accounts Payable 233 7010 Shape	233	7010	Shape	Hainaut	.	Oui-Ja	Non-Nee	NA	36.67770767	-76.30240631
15697	Appareil fixe-Vast apparaat	Accounts Payable Building 233 7010 Shape	233	7010	Shape	Hainaut	.	Oui-Ja	Non-Nee	NA	-37.80856323	144.96388245
15698	Appareil fixe-Vast apparaat	Accounts Payable Building 233 7010 Shape	233	7010	Shape	Hainaut	.	Oui-Ja	Non-Nee	NA	-37.80856323	144.96388245
15699	Appareil fixe-Vast apparaat	Accounts Payable Building 233 7010 Shape	233	7010	Shape	Hainaut	.	Oui-Ja	Non-Nee	NA	-37.80856323	144.96388245
15700	Appareil fixe-Vast apparaat	Accounts Payable Building 233 7010 Shape	233	7010	Shape	Hainaut	.	Oui-Ja	Non-Nee	NA	-37.80856323	144.96388245
15701	Appareil fixe-Vast apparaat	Accounts Payable Building 233 7010 Shape	233	7010	Shape	Hainaut	.	Oui-Ja	Non-Nee	NA	-37.80856323	144.96388245
14288	Appareil fixe-Vast apparaat	Achilles Heyndrickxlaan 3 9050 GENT	3	9050	GENT	Oost-Vlaanderen	Toonzaal garage	Non-Nee	NA	NA	51.0331518	3.7373425
5406	NA	Achterbos 27 2400 Mol	27	2400	Mol	Antwerpen	glvl-sporthal	NA	NA	NA	51.2014515	5.0947164477758
10319	NA	Achterbroeksteenweg 219 2920 Kalmthout	219	2920	Kalmthout	Antwerpen	NA	Y	NA	NA	51.39686855	4.4987776
9093	NA	Achterheide 26 1840 Londerzeel	26	1840	Londerzeel	Vlaams-Brabant	NA	Y	NA	NA	51.03457795	4.29887043655378
15869	Appareil fixe-Vast apparaat	Achterhoefweg  37 2870 Puurs-Sint-Amands	37	2870	Puurs-Sint-Amands	Antwerpen	Flegado 	Oui-Ja	Oui-Ja	NA	51.0815816	4.3284982
10422	NA	Achterstenhoek 22 2275 Lille	22	2275	Lille	Antwerpen	NA	Y	NA	NA	51.2502876	4.81331424004497
16523	Appareil fixe-Vast apparaat	Achterstenhoek 3 2275 Lille	3	2275	Lille	Antwerpen	Gelijkvloers - traphal	Oui-Ja	Non-Nee	maandag - vrijdag van 08:00u tot 17:00u (exclusief feestdagen)	51.247793	4.81266365492264
5315	NA	Adegem-Dorp  16 9991 Maldegem	16	9991	Maldegem	Oost-Vlaanderen	buitengevel	NA	NA	NA	51.2033305	3.48306752511691
355	NA	Adolphe Lavallée 1 1080 Bruxelles	1	1080	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.85829095	4.34389991860738
277	Appareil Mobile- Mobiel apparaat	Adriaan Brouwerstraat 24 2000 Antwerpen	24	2000	Antwerpen	Antwerpen	NA	NA	NA	NA	51.22736125	4.40438408796853
15265	Appareil fixe-Vast apparaat	AELBEKESTEENWEG 262 7700 MOESKROEN	262	7700	MOESKROEN	Hainaut	/	Oui-Ja	Oui-Ja	NA	50.7485055	3.2258232
8451	NA	Aéroport de Liège  60 4460 Grâce-Hollogne	60	4460	Grâce-Hollogne	Liège	NA	Y	NA	NA	50.64089125	5.45862846768292
3245	NA	Afrikalaan 295 9000 Gent	295	9000	Gent	Oost-Vlaanderen	aan de balie	NA	NA	NA	51.0701049	3.7379826
14296	Appareil fixe-Vast apparaat	Agoralaan   3590 DIEPENBEEK	NA	3590	DIEPENBEEK	Limburg	E-blok	Oui-Ja	NA	NA	50.9283243	5.3883762
14295	Appareil fixe-Vast apparaat	Agoralaan  3590 Diepenbeek	NA	3590	Diepenbeek	Limburg	Hogeschool UCLL - Inkom S-Blok	Oui-Ja	Non-Nee	NA	50.9283243	5.3883762
6330	NA	Agoralaan gebouw)  3590 Diepenbeek	NA	3590	Diepenbeek	Limburg	NA	NA	NA	NA	50.912773	5.422338
14294	Appareil fixe-Vast apparaat	Agoralaan z/n  3590 DIEPENBEEK	NA	3590	DIEPENBEEK	Limburg	inkom R blok	Oui-Ja	NA	NA	50.92828745	5.3874974
14293	Appareil fixe-Vast apparaat	Agoralaan z/n  3590 DIEPENBEEK	NA	3590	DIEPENBEEK	Limburg	gang A blok	Oui-Ja	NA	NA	50.92828745	5.3874974
8279	NA	Ahornenlaan 31 2610 Wilrijk	31	2610	Wilrijk	Antwerpen	NA	NA	NA	NA	51.17697285	4.40561164263704
11866	Appareil fixe-Vast apparaat	Aire de Tignée - E40  4632 Soumagne	NA	4632	Soumagne	Liège	Accueil	Oui-Ja	Oui-Ja	NA	50.65471475	5.70907741868393
8957	NA	Airport systems Brucargo  706 1931 Brucargo	706	1931	Brucargo	Vlaams-Brabant	NA	Y	NA	NA	50.90600894	4.45688904
4161	NA	"Aisne au lieu dit ""A Vi Pré    6941 Heyd"	NA	6941	Heyd	Luxembourg	buvette,1° étage	NA	NA	NA	50.34670258	5.55991268
10943	Appareil fixe-Vast apparaat	Akkerstraat  8750 WINGENE	NA	8750	WINGENE	West-Vlaanderen	Buitenkast op afspraak hek is altijd dicht 	Oui-Ja	Oui-Ja	NA	51.043774	3.2397153
10904	NA	Akkerstraat 33 9090 Melle	33	9090	Melle	Oost-Vlaanderen	NA	Y	NA	NA	51.0097945	3.7915072
9134	NA	Akrenbos 63 1547 Bever	63	1547	Bever	Vlaams-Brabant	NA	Y	NA	NA	50.7208435	3.9062829
16019	Appareil fixe-Vast apparaat	Albert 1 Laan  8670 OOSTDUINKERKE	NA	8670	OOSTDUINKERKE	West-Vlaanderen	Aan het onthaal.	Oui-Ja	NA	NA	51.1256461	2.6600368
6277	Appareil fixe-Vast apparaat	Albert 1 Laan 141 8670 KOKSIJDE	141	8670	KOKSIJDE	West-Vlaanderen	aan trap ingang hotel naast brasserie	Oui-Ja	NA	NA	51.134423	2.6833142
7258	NA	ALBERT BIESEMANSLAAN 5 5 1560 Hoeilaart	5	1560	Hoeilaart	Vlaams-Brabant	NA	NA	NA	NA	50.7681638	4.4760848
2923	NA	Albert Dehemlaan 6 8900 Ieper	6	8900	Ieper	West-Vlaanderen	 aan de balie	NA	NA	NA	50.8624993	2.8908783
4991	NA	Albert Dejonghestraat  2 3010 Kessel-Lo	2	3010	Kessel-Lo	Vlaams-Brabant	clubhouse	NA	NA	NA	50.8760956	4.7299235
10326	NA	Albert I Laaan 54 8630 Veurne	54	8630	Veurne	West-Vlaanderen	NA	Y	NA	NA	51.0636177	2.6814561
15961	Appareil fixe-Vast apparaat	Albert I laan 17 8630 VEURNE	17	8630	VEURNE	West-Vlaanderen	/	Oui-Ja	NA	NA	51.0617506	2.6730732
11569	NA	Albert I Laan 71 8620 Nieuwpoort	71	8620	Nieuwpoort	West-Vlaanderen	NA	Y	NA	NA	51.14067265	2.73582634538341
16666	Appareil fixe-Vast apparaat	Albert Leemansplein 20 1050 Bruxelles	20	1050	Bruxelles	Bruxelles-Brussel	 	Oui-Ja	Non-Nee	NA	50.82172265	4.36292132371234
12218	Appareil fixe-Vast apparaat	Albert Servaeslaan   8790 Waregem	NA	8790	Waregem	West-Vlaanderen	inkom D.O.C Eikenhove	Oui-Ja	NA	NA	50.8946825	3.4393854
1958	NA	Albertlaan 80 9400 Ninove	80	9400	Ninove	Oost-Vlaanderen	nabij onthaal	NA	NA	NA	50.8387544	4.0080192
15534	Appareil fixe-Vast apparaat	Albertplein 1 8300 Knokke-Heist	1	8300	Knokke-Heist	West-Vlaanderen	Buiten aan de inkom	Oui-Ja	Oui-Ja	NA	51.35492885	3.29898582790811
1962	NA	Albertvest 15 3300 Tienen	15	3300	Tienen	Vlaams-Brabant	nabij onthaal	NA	NA	NA	50.81332995	4.93176855197139
14152	Appareil fixe-Vast apparaat	Albrecht Dürerlaan  60 9030 Mariakerke	60	9030	Mariakerke	Oost-Vlaanderen	tandartspraktijk	Oui-Ja	Non-Nee	openingsuren 09-17u	51.0793544	3.6859318
3112	NA	Albrechtlaan  119 9300 Aalst	119	9300	Aalst	Oost-Vlaanderen	glvl, ingang	NA	NA	NA	50.9409598	4.05600698412396
4966	NA	Albrechtlaan 115 9300 Aalst	115	9300	Aalst	Oost-Vlaanderen	glvl op voorgevel zaal	NA	NA	NA	50.9398558	4.05474899854014
608	NA	Albrechtlaan 117 9300 Aalst	117	9300	Aalst	Oost-Vlaanderen	NA	NA	NA	NA	50.9404362	4.0544436
9237	NA	Albrechtlaan 15 9300 Aalst	15	9300	Aalst	Oost-Vlaanderen	NA	Y	NA	NA	50.9336933	4.0555130154002
14944	Appareil fixe-Vast apparaat	Alexiananweg 2 3300 TIENEN	2	3300	TIENEN	Vlaams-Brabant	Toestel is in geventileerde AED-kast gemonteerd aan de buitenmuur , rechts van de ingangspoort van het schoolgebouw PISO (Provinciaal Instituut voor Secundair Onderwijs)	Oui-Ja	Oui-Ja	NA	50.8091994	4.9401787
12263	Appareil fixe-Vast apparaat	Alexianenplein 1 9000 GENT	1	9000	GENT	Oost-Vlaanderen	Inkom	Oui-Ja	NA	NA	51.05161955	3.71747920578083
10425	NA	Alexianenweg 2 3300 Tienen	2	3300	Tienen	Vlaams-Brabant	NA	Y	NA	NA	50.80911705	4.94031292963161
14729	Appareil fixe-Vast apparaat	Alexianenweg 2 3300 TIENEN	2	3300	TIENEN	Vlaams-Brabant	Buitenmuur (rechts voor) aan ingang provinciale school PISO	Oui-Ja	Oui-Ja	NA	50.80911705	4.94031292963161
12389	Appareil fixe-Vast apparaat	Alfons Braeckmanlaan 2 9040 Sint-Amandsberg	2	9040	Sint-Amandsberg	Oost-Vlaanderen	Berging cafetaria	Oui-Ja	Oui-Ja	NA	51.0609004	3.76542948532564
5496	NA	Alfons De Cockstraat  12 9310 Herdersem	12	9310	Herdersem	Oost-Vlaanderen	glvl ter hoogte v inkom	NA	NA	NA	50.9735409	4.0654664
15469	Appareil fixe-Vast apparaat	Alfons Gossetlaan 11 1702 Groot - Bijgaarden	11	1702	Groot - Bijgaarden	Vlaams-Brabant	.	Oui-Ja	Non-Nee	NA	50.8713455	4.27979769750537
15470	Appareil fixe-Vast apparaat	Alfons Gossetlaan 13 1702 Groot - Bijgaarden	13	1702	Groot - Bijgaarden	Vlaams-Brabant	.	Oui-Ja	Non-Nee	NA	50.87230035	4.27755850162489
15471	Appareil fixe-Vast apparaat	Alfons Gossetlaan 13 1702 Groot - Bijgaarden	13	1702	Groot - Bijgaarden	Vlaams-Brabant	. 	Oui-Ja	Non-Nee	NA	50.87230035	4.27755850162489
15472	Appareil fixe-Vast apparaat	Alfons Gossetlaan 13 1702 Groot - Bijgaarden	13	1702	Groot - Bijgaarden	Vlaams-Brabant	. 	Oui-Ja	Non-Nee	NA	50.87230035	4.27755850162489
11800	Appareil fixe-Vast apparaat	Alfons Gossetlaan 40 1702 Groot Bijgaarden	40	1702	Groot Bijgaarden	Vlaams-Brabant	Bij inkom	Non-Nee	Non-Nee	NA	50.8729878	4.27548372144627
9993	NA	Alfons Gossetlaan 40 1702 Groot-Bijgaarden	40	1702	Groot-Bijgaarden	Vlaams-Brabant	NA	NA	NA	NA	50.8729878	4.27548372144627
9068	NA	Alfons Gossetlaan 54 1702 Groot-Bijgaarden	54	1702	Groot-Bijgaarden	Vlaams-Brabant	NA	Y	NA	NA	50.8737406	4.2844275
15208	Appareil fixe-Vast apparaat	Alfons Scheinderlaan 435 2100 ANTWERPEN	435	2100	ANTWERPEN	Antwerpen	/	Oui-Ja	Oui-Ja	NA	51.22131705	4.4791132
9359	NA	Alfred Algoetstraat 36 1750 Lennik	36	1750	Lennik	Vlaams-Brabant	NA	Y	NA	NA	50.80639945	4.15780920576399
11484	NA	Alfred Devoslaan 50 8670 Koksijde	50	8670	Koksijde	West-Vlaanderen	NA	Y	NA	NA	51.13552195	2.67846943360058
